test.group,train.groups,atoms,test.fold,seed,n.train.atoms,iteration,task_id,classif.ce,algorithm,n.train,n.test
329,other,1068.3,8,1,273.6,963,CanadaFires_downSampled,0.2,cv_glmnet,271,30
329,other,1068.3,8,1,1068.3,964,CanadaFires_downSampled,0.1,cv_glmnet,1068,30
329,other,1068.3,8,2,68.4,965,CanadaFires_downSampled,0.166666666666667,cv_glmnet,65,30
329,other,1068.3,8,2,136.8,966,CanadaFires_downSampled,0.166666666666667,cv_glmnet,134,30
329,other,1068.3,8,2,273.6,967,CanadaFires_downSampled,0.233333333333333,cv_glmnet,271,30
329,other,1068.3,8,2,1068.3,968,CanadaFires_downSampled,0.133333333333333,cv_glmnet,1068,30
329,other,1068.3,8,3,68.4,969,CanadaFires_downSampled,0.1,cv_glmnet,65,30
329,other,1068.3,8,3,136.8,970,CanadaFires_downSampled,0.133333333333333,cv_glmnet,134,30
329,other,1068.3,8,3,273.6,971,CanadaFires_downSampled,0.133333333333333,cv_glmnet,271,30
329,other,1068.3,8,3,1068.3,972,CanadaFires_downSampled,0.1,cv_glmnet,1068,30
395,other,936.9,8,1,101.25,973,CanadaFires_downSampled,0.266666666666667,cv_glmnet,99,45
395,other,936.9,8,1,202.5,974,CanadaFires_downSampled,0.222222222222222,cv_glmnet,200,45
395,other,936.9,8,1,405,975,CanadaFires_downSampled,0.222222222222222,cv_glmnet,402,45
395,other,936.9,8,1,936.9,976,CanadaFires_downSampled,0.222222222222222,cv_glmnet,937,45
395,other,936.9,8,2,101.25,977,CanadaFires_downSampled,0.222222222222222,cv_glmnet,99,45
395,other,936.9,8,2,202.5,978,CanadaFires_downSampled,0.266666666666667,cv_glmnet,200,45
395,other,936.9,8,2,405,979,CanadaFires_downSampled,0.222222222222222,cv_glmnet,402,45
395,other,936.9,8,2,936.9,980,CanadaFires_downSampled,0.222222222222222,cv_glmnet,937,45
395,other,936.9,8,3,101.25,981,CanadaFires_downSampled,0.177777777777778,cv_glmnet,99,45
395,other,936.9,8,3,202.5,982,CanadaFires_downSampled,0.177777777777778,cv_glmnet,200,45
395,other,936.9,8,3,405,983,CanadaFires_downSampled,0.177777777777778,cv_glmnet,402,45
395,other,936.9,8,3,936.9,984,CanadaFires_downSampled,0.222222222222222,cv_glmnet,937,45
306,other,1083.6,9,1,64.575,985,CanadaFires_downSampled,0.0357142857142857,cv_glmnet,64,28
306,other,1083.6,9,1,129.15,986,CanadaFires_downSampled,0.0357142857142857,cv_glmnet,128,28
306,other,1083.6,9,1,258.3,987,CanadaFires_downSampled,0.0714285714285714,cv_glmnet,257,28
306,other,1083.6,9,1,1083.6,988,CanadaFires_downSampled,0.142857142857143,cv_glmnet,1084,28
306,other,1083.6,9,2,64.575,989,CanadaFires_downSampled,0.392857142857143,cv_glmnet,64,28
306,other,1083.6,9,2,129.15,990,CanadaFires_downSampled,0.142857142857143,cv_glmnet,128,28
306,other,1083.6,9,2,258.3,991,CanadaFires_downSampled,0.142857142857143,cv_glmnet,257,28
306,other,1083.6,9,2,1083.6,992,CanadaFires_downSampled,0.142857142857143,cv_glmnet,1084,28
306,other,1083.6,9,3,64.575,993,CanadaFires_downSampled,0.0357142857142857,cv_glmnet,64,28
306,other,1083.6,9,3,129.15,994,CanadaFires_downSampled,0.0357142857142857,cv_glmnet,128,28
306,other,1083.6,9,3,258.3,995,CanadaFires_downSampled,0.142857142857143,cv_glmnet,257,28
306,other,1083.6,9,3,1083.6,996,CanadaFires_downSampled,0.142857142857143,cv_glmnet,1084,28
326,other,936.9,9,1,101.25,997,CanadaFires_downSampled,0.155555555555556,cv_glmnet,99,45
326,other,936.9,9,1,202.5,998,CanadaFires_downSampled,0.2,cv_glmnet,201,45
326,other,936.9,9,1,405,999,CanadaFires_downSampled,0.177777777777778,cv_glmnet,403,45
326,other,936.9,9,1,936.9,1000,CanadaFires_downSampled,0.177777777777778,cv_glmnet,938,45
326,other,936.9,9,2,101.25,1001,CanadaFires_downSampled,0.155555555555556,cv_glmnet,99,45
326,other,936.9,9,2,202.5,1002,CanadaFires_downSampled,0.155555555555556,cv_glmnet,201,45
326,other,936.9,9,2,405,1003,CanadaFires_downSampled,0.177777777777778,cv_glmnet,403,45
326,other,936.9,9,2,936.9,1004,CanadaFires_downSampled,0.177777777777778,cv_glmnet,938,45
326,other,936.9,9,3,101.25,1005,CanadaFires_downSampled,0.155555555555556,cv_glmnet,99,45
326,other,936.9,9,3,202.5,1006,CanadaFires_downSampled,0.155555555555556,cv_glmnet,201,45
326,other,936.9,9,3,405,1007,CanadaFires_downSampled,0.155555555555556,cv_glmnet,403,45
326,other,936.9,9,3,936.9,1008,CanadaFires_downSampled,0.177777777777778,cv_glmnet,938,45
329,other,1068.3,9,1,68.4,1009,CanadaFires_downSampled,0.2,cv_glmnet,66,30
329,other,1068.3,9,1,136.8,1010,CanadaFires_downSampled,0.166666666666667,cv_glmnet,135,30
329,other,1068.3,9,1,273.6,1011,CanadaFires_downSampled,0.133333333333333,cv_glmnet,272,30
329,other,1068.3,9,1,1068.3,1012,CanadaFires_downSampled,0.1,cv_glmnet,1069,30
329,other,1068.3,9,2,68.4,1013,CanadaFires_downSampled,0.2,cv_glmnet,66,30
329,other,1068.3,9,2,136.8,1014,CanadaFires_downSampled,0.266666666666667,cv_glmnet,135,30
329,other,1068.3,9,2,273.6,1015,CanadaFires_downSampled,0.133333333333333,cv_glmnet,272,30
329,other,1068.3,9,2,1068.3,1016,CanadaFires_downSampled,0.1,cv_glmnet,1069,30
329,other,1068.3,9,3,68.4,1017,CanadaFires_downSampled,0.233333333333333,cv_glmnet,66,30
329,other,1068.3,9,3,136.8,1018,CanadaFires_downSampled,0.166666666666667,cv_glmnet,135,30
329,other,1068.3,9,3,273.6,1019,CanadaFires_downSampled,0.133333333333333,cv_glmnet,272,30
329,other,1068.3,9,3,1068.3,1020,CanadaFires_downSampled,0.133333333333333,cv_glmnet,1069,30
395,other,936.9,9,1,101.25,1021,CanadaFires_downSampled,0.111111111111111,cv_glmnet,99,45
395,other,936.9,9,1,202.5,1022,CanadaFires_downSampled,0.155555555555556,cv_glmnet,201,45
395,other,936.9,9,1,405,1023,CanadaFires_downSampled,0.2,cv_glmnet,403,45
395,other,936.9,9,1,936.9,1024,CanadaFires_downSampled,0.155555555555556,cv_glmnet,938,45
395,other,936.9,9,2,101.25,1025,CanadaFires_downSampled,0.2,cv_glmnet,99,45
395,other,936.9,9,2,202.5,1026,CanadaFires_downSampled,0.2,cv_glmnet,201,45
395,other,936.9,9,2,405,1027,CanadaFires_downSampled,0.177777777777778,cv_glmnet,403,45
395,other,936.9,9,2,936.9,1028,CanadaFires_downSampled,0.155555555555556,cv_glmnet,938,45
395,other,936.9,9,3,101.25,1029,CanadaFires_downSampled,0.111111111111111,cv_glmnet,99,45
395,other,936.9,9,3,202.5,1030,CanadaFires_downSampled,0.177777777777778,cv_glmnet,201,45
395,other,936.9,9,3,405,1031,CanadaFires_downSampled,0.133333333333333,cv_glmnet,403,45
395,other,936.9,9,3,936.9,1032,CanadaFires_downSampled,0.155555555555556,cv_glmnet,938,45
306,other,1083.6,10,1,64.575,1033,CanadaFires_downSampled,0.259259259259259,cv_glmnet,64,27
306,other,1083.6,10,1,129.15,1034,CanadaFires_downSampled,0.222222222222222,cv_glmnet,128,27
306,other,1083.6,10,1,258.3,1035,CanadaFires_downSampled,0.222222222222222,cv_glmnet,257,27
306,other,1083.6,10,1,1083.6,1036,CanadaFires_downSampled,0.222222222222222,cv_glmnet,1084,27
306,other,1083.6,10,2,64.575,1037,CanadaFires_downSampled,0.259259259259259,cv_glmnet,64,27
306,other,1083.6,10,2,129.15,1038,CanadaFires_downSampled,0.333333333333333,cv_glmnet,128,27
306,other,1083.6,10,2,258.3,1039,CanadaFires_downSampled,0.296296296296296,cv_glmnet,257,27
306,other,1083.6,10,2,1083.6,1040,CanadaFires_downSampled,0.222222222222222,cv_glmnet,1084,27
306,other,1083.6,10,3,64.575,1041,CanadaFires_downSampled,0.259259259259259,cv_glmnet,64,27
306,other,1083.6,10,3,129.15,1042,CanadaFires_downSampled,0.259259259259259,cv_glmnet,128,27
306,other,1083.6,10,3,258.3,1043,CanadaFires_downSampled,0.222222222222222,cv_glmnet,257,27
306,other,1083.6,10,3,1083.6,1044,CanadaFires_downSampled,0.259259259259259,cv_glmnet,1084,27
326,other,936.9,10,1,101.25,1045,CanadaFires_downSampled,0.155555555555556,cv_glmnet,99,45
326,other,936.9,10,1,202.5,1046,CanadaFires_downSampled,0.155555555555556,cv_glmnet,202,45
326,other,936.9,10,1,405,1047,CanadaFires_downSampled,0.2,cv_glmnet,404,45
326,other,936.9,10,1,936.9,1048,CanadaFires_downSampled,0.177777777777778,cv_glmnet,939,45
326,other,936.9,10,2,101.25,1049,CanadaFires_downSampled,0.155555555555556,cv_glmnet,99,45
326,other,936.9,10,2,202.5,1050,CanadaFires_downSampled,0.133333333333333,cv_glmnet,202,45
326,other,936.9,10,2,405,1051,CanadaFires_downSampled,0.177777777777778,cv_glmnet,404,45
326,other,936.9,10,2,936.9,1052,CanadaFires_downSampled,0.177777777777778,cv_glmnet,939,45
326,other,936.9,10,3,101.25,1053,CanadaFires_downSampled,0.2,cv_glmnet,99,45
326,other,936.9,10,3,202.5,1054,CanadaFires_downSampled,0.177777777777778,cv_glmnet,202,45
326,other,936.9,10,3,405,1055,CanadaFires_downSampled,0.177777777777778,cv_glmnet,404,45
326,other,936.9,10,3,936.9,1056,CanadaFires_downSampled,0.177777777777778,cv_glmnet,939,45
329,other,1068.3,10,1,68.4,1057,CanadaFires_downSampled,0.0333333333333333,cv_glmnet,66,30
329,other,1068.3,10,1,136.8,1058,CanadaFires_downSampled,0.0333333333333333,cv_glmnet,135,30
329,other,1068.3,10,1,273.6,1059,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,272,30
329,other,1068.3,10,1,1068.3,1060,CanadaFires_downSampled,0.1,cv_glmnet,1070,30
329,other,1068.3,10,2,68.4,1061,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,66,30
329,other,1068.3,10,2,136.8,1062,CanadaFires_downSampled,0.0333333333333333,cv_glmnet,135,30
329,other,1068.3,10,2,273.6,1063,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,272,30
329,other,1068.3,10,2,1068.3,1064,CanadaFires_downSampled,0.1,cv_glmnet,1070,30
329,other,1068.3,10,3,68.4,1065,CanadaFires_downSampled,0.133333333333333,cv_glmnet,66,30
329,other,1068.3,10,3,136.8,1066,CanadaFires_downSampled,0.3,cv_glmnet,135,30
329,other,1068.3,10,3,273.6,1067,CanadaFires_downSampled,0.0333333333333333,cv_glmnet,272,30
329,other,1068.3,10,3,1068.3,1068,CanadaFires_downSampled,0.1,cv_glmnet,1070,30
395,other,936.9,10,1,101.25,1069,CanadaFires_downSampled,0.244444444444444,cv_glmnet,99,45
395,other,936.9,10,1,202.5,1070,CanadaFires_downSampled,0.2,cv_glmnet,202,45
395,other,936.9,10,1,405,1071,CanadaFires_downSampled,0.244444444444444,cv_glmnet,404,45
395,other,936.9,10,1,936.9,1072,CanadaFires_downSampled,0.155555555555556,cv_glmnet,939,45
395,other,936.9,10,2,101.25,1073,CanadaFires_downSampled,0.266666666666667,cv_glmnet,99,45
395,other,936.9,10,2,202.5,1074,CanadaFires_downSampled,0.288888888888889,cv_glmnet,202,45
395,other,936.9,10,2,405,1075,CanadaFires_downSampled,0.2,cv_glmnet,404,45
395,other,936.9,10,2,936.9,1076,CanadaFires_downSampled,0.155555555555556,cv_glmnet,939,45
395,other,936.9,10,3,101.25,1077,CanadaFires_downSampled,0.288888888888889,cv_glmnet,99,45
395,other,936.9,10,3,202.5,1078,CanadaFires_downSampled,0.266666666666667,cv_glmnet,202,45
395,other,936.9,10,3,405,1079,CanadaFires_downSampled,0.133333333333333,cv_glmnet,404,45
395,other,936.9,10,3,936.9,1080,CanadaFires_downSampled,0.155555555555556,cv_glmnet,939,45
306,same,258.3,1,1,64.575,1081,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,64,29
306,same,258.3,1,1,129.15,1082,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,129,29
306,same,258.3,1,1,258.3,1083,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,258,29
306,same,258.3,1,2,64.575,1084,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,64,29
306,same,258.3,1,2,129.15,1085,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,129,29
306,same,258.3,1,2,258.3,1086,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,258,29
306,same,258.3,1,3,64.575,1087,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,64,29
306,same,258.3,1,3,129.15,1088,CanadaFires_downSampled,0,cv_glmnet,129,29
306,same,258.3,1,3,258.3,1089,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,258,29
326,same,405,1,1,101.25,1090,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,100,45
326,same,405,1,1,202.5,1091,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,202,45
326,same,405,1,1,405,1092,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
326,same,405,1,2,101.25,1093,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,100,45
326,same,405,1,2,202.5,1094,CanadaFires_downSampled,0.111111111111111,cv_glmnet,202,45
326,same,405,1,2,405,1095,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
326,same,405,1,3,101.25,1096,CanadaFires_downSampled,0.155555555555556,cv_glmnet,100,45
326,same,405,1,3,202.5,1097,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,202,45
326,same,405,1,3,405,1098,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,405,45
329,same,273.6,1,1,68.4,1099,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,67,31
329,same,273.6,1,1,136.8,1100,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,136,31
329,same,273.6,1,1,273.6,1101,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,273,31
329,same,273.6,1,2,68.4,1102,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,67,31
329,same,273.6,1,2,136.8,1103,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,136,31
329,same,273.6,1,2,273.6,1104,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,273,31
329,same,273.6,1,3,68.4,1105,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,67,31
329,same,273.6,1,3,136.8,1106,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,136,31
329,same,273.6,1,3,273.6,1107,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,273,31
395,same,405,1,1,101.25,1108,CanadaFires_downSampled,0.111111111111111,cv_glmnet,100,45
395,same,405,1,1,202.5,1109,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,202,45
395,same,405,1,1,405,1110,CanadaFires_downSampled,0,cv_glmnet,405,45
395,same,405,1,2,101.25,1111,CanadaFires_downSampled,0.133333333333333,cv_glmnet,100,45
395,same,405,1,2,202.5,1112,CanadaFires_downSampled,0.0222222222222222,cv_glmnet,202,45
395,same,405,1,2,405,1113,CanadaFires_downSampled,0,cv_glmnet,405,45
395,same,405,1,3,101.25,1114,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,100,45
395,same,405,1,3,202.5,1115,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,202,45
395,same,405,1,3,405,1116,CanadaFires_downSampled,0.0222222222222222,cv_glmnet,405,45
306,same,258.3,2,1,64.575,1117,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,64,29
306,same,258.3,2,1,129.15,1118,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,129,29
306,same,258.3,2,1,258.3,1119,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,258,29
306,same,258.3,2,2,64.575,1120,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,64,29
306,same,258.3,2,2,129.15,1121,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,129,29
306,same,258.3,2,2,258.3,1122,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,258,29
306,same,258.3,2,3,64.575,1123,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,64,29
306,same,258.3,2,3,129.15,1124,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,129,29
306,same,258.3,2,3,258.3,1125,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,258,29
326,same,405,2,1,101.25,1126,CanadaFires_downSampled,0.111111111111111,cv_glmnet,100,45
326,same,405,2,1,202.5,1127,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,202,45
326,same,405,2,1,405,1128,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
326,same,405,2,2,101.25,1129,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,100,45
326,same,405,2,2,202.5,1130,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,202,45
326,same,405,2,2,405,1131,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
326,same,405,2,3,101.25,1132,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,100,45
326,same,405,2,3,202.5,1133,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,202,45
326,same,405,2,3,405,1134,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
329,same,273.6,2,1,68.4,1135,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,67,31
329,same,273.6,2,1,136.8,1136,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,136,31
329,same,273.6,2,1,273.6,1137,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,273,31
329,same,273.6,2,2,68.4,1138,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,67,31
329,same,273.6,2,2,136.8,1139,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,136,31
329,same,273.6,2,2,273.6,1140,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,273,31
329,same,273.6,2,3,68.4,1141,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,67,31
329,same,273.6,2,3,136.8,1142,CanadaFires_downSampled,0.0645161290322581,cv_glmnet,136,31
329,same,273.6,2,3,273.6,1143,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,273,31
395,same,405,2,1,101.25,1144,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,100,45
395,same,405,2,1,202.5,1145,CanadaFires_downSampled,0,cv_glmnet,202,45
395,same,405,2,1,405,1146,CanadaFires_downSampled,0,cv_glmnet,405,45
395,same,405,2,2,101.25,1147,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,100,45
395,same,405,2,2,202.5,1148,CanadaFires_downSampled,0.0222222222222222,cv_glmnet,202,45
395,same,405,2,2,405,1149,CanadaFires_downSampled,0,cv_glmnet,405,45
395,same,405,2,3,101.25,1150,CanadaFires_downSampled,0.0222222222222222,cv_glmnet,100,45
395,same,405,2,3,202.5,1151,CanadaFires_downSampled,0,cv_glmnet,202,45
395,same,405,2,3,405,1152,CanadaFires_downSampled,0,cv_glmnet,405,45
306,same,258.3,3,1,64.575,1153,CanadaFires_downSampled,0.0689655172413793,cv_glmnet,64,29
306,same,258.3,3,1,129.15,1154,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,129,29
306,same,258.3,3,1,258.3,1155,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,258,29
306,same,258.3,3,2,64.575,1156,CanadaFires_downSampled,0.172413793103448,cv_glmnet,64,29
306,same,258.3,3,2,129.15,1157,CanadaFires_downSampled,0.103448275862069,cv_glmnet,129,29
306,same,258.3,3,2,258.3,1158,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,258,29
306,same,258.3,3,3,64.575,1159,CanadaFires_downSampled,0.137931034482759,cv_glmnet,64,29
306,same,258.3,3,3,129.15,1160,CanadaFires_downSampled,0.103448275862069,cv_glmnet,129,29
306,same,258.3,3,3,258.3,1161,CanadaFires_downSampled,0.0344827586206897,cv_glmnet,258,29
326,same,405,3,1,101.25,1162,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,100,45
326,same,405,3,1,202.5,1163,CanadaFires_downSampled,0.0222222222222222,cv_glmnet,202,45
326,same,405,3,1,405,1164,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
326,same,405,3,2,101.25,1165,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,100,45
326,same,405,3,2,202.5,1166,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,202,45
326,same,405,3,2,405,1167,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
326,same,405,3,3,101.25,1168,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,100,45
326,same,405,3,3,202.5,1169,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,202,45
326,same,405,3,3,405,1170,CanadaFires_downSampled,0.0666666666666667,cv_glmnet,405,45
329,same,273.6,3,1,68.4,1171,CanadaFires_downSampled,0.193548387096774,cv_glmnet,67,31
329,same,273.6,3,1,136.8,1172,CanadaFires_downSampled,0.0967741935483871,cv_glmnet,136,31
329,same,273.6,3,1,273.6,1173,CanadaFires_downSampled,0,cv_glmnet,273,31
329,same,273.6,3,2,68.4,1174,CanadaFires_downSampled,0,cv_glmnet,67,31
329,same,273.6,3,2,136.8,1175,CanadaFires_downSampled,0,cv_glmnet,136,31
329,same,273.6,3,2,273.6,1176,CanadaFires_downSampled,0,cv_glmnet,273,31
329,same,273.6,3,3,68.4,1177,CanadaFires_downSampled,0.032258064516129,cv_glmnet,67,31
329,same,273.6,3,3,136.8,1178,CanadaFires_downSampled,0,cv_glmnet,136,31
329,same,273.6,3,3,273.6,1179,CanadaFires_downSampled,0,cv_glmnet,273,31
395,same,405,3,1,101.25,1180,CanadaFires_downSampled,0.155555555555556,cv_glmnet,100,45
395,same,405,3,1,202.5,1181,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,202,45
395,same,405,3,1,405,1182,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,405,45
395,same,405,3,2,101.25,1183,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,100,45
395,same,405,3,2,202.5,1184,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,202,45
395,same,405,3,2,405,1185,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,405,45
395,same,405,3,3,101.25,1186,CanadaFires_downSampled,0.111111111111111,cv_glmnet,100,45
395,same,405,3,3,202.5,1187,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,202,45
395,same,405,3,3,405,1188,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,405,45
306,same,258.3,4,1,64.575,1189,CanadaFires_downSampled,0,cv_glmnet,64,29
306,same,258.3,4,1,129.15,1190,CanadaFires_downSampled,0,cv_glmnet,129,29
306,same,258.3,4,1,258.3,1191,CanadaFires_downSampled,0,cv_glmnet,258,29
306,same,258.3,4,2,64.575,1192,CanadaFires_downSampled,0,cv_glmnet,64,29
306,same,258.3,4,2,129.15,1193,CanadaFires_downSampled,0,cv_glmnet,129,29
306,same,258.3,4,2,258.3,1194,CanadaFires_downSampled,0,cv_glmnet,258,29
306,same,258.3,4,3,64.575,1195,CanadaFires_downSampled,0,cv_glmnet,64,29
306,same,258.3,4,3,129.15,1196,CanadaFires_downSampled,0,cv_glmnet,129,29
306,same,258.3,4,3,258.3,1197,CanadaFires_downSampled,0,cv_glmnet,258,29
326,same,405,4,1,101.25,1198,CanadaFires_downSampled,0.0888888888888889,cv_glmnet,100,45
326,same,405,4,1,202.5,1199,CanadaFires_downSampled,0.0444444444444444,cv_glmnet,202,45
